"DateTime","Embodied cognition[en]","Cognitive science[en]","Cognition[en]"
"2015-03-21 00:00:00",219,564,1346
"2015-03-22 00:00:00",328,626,1601
"2015-03-23 00:00:00",355,788,2161
"2015-03-24 00:00:00",388,759,2113
"2015-03-25 00:00:00",393,793,2204
"2015-03-26 00:00:00",361,785,2209
"2015-03-27 00:00:00",330,647,1780
"2015-03-28 00:00:00",299,547,1226
"2015-03-29 00:00:00",272,651,1449
"2015-03-30 00:00:00",395,907,2035
"2015-03-31 00:00:00",453,851,1922
"2015-04-01 00:00:00",414,823,1902
"2015-04-02 00:00:00",330,653,1779
"2015-04-03 00:00:00",264,618,1408
"2015-04-04 00:00:00",228,597,1116
"2015-04-05 00:00:00",223,546,1205
"2015-04-06 00:00:00",340,730,1827
"2015-04-07 00:00:00",362,852,2071
"2015-04-08 00:00:00",416,872,1927
"2015-04-09 00:00:00",341,773,2077
"2015-04-10 00:00:00",325,721,1603
"2015-04-11 00:00:00",226,470,1367
"2015-04-12 00:00:00",289,592,1474
"2015-04-13 00:00:00",388,738,2109
"2015-04-14 00:00:00",392,761,2133
"2015-04-15 00:00:00",341,779,2245
"2015-04-16 00:00:00",397,768,2113
"2015-04-17 00:00:00",289,668,1967
"2015-04-18 00:00:00",235,517,1276
"2015-04-19 00:00:00",271,668,1581
"2015-04-20 00:00:00",383,667,1969
"2015-04-21 00:00:00",347,776,2124
"2015-04-22 00:00:00",409,1019,2066
"2015-04-23 00:00:00",353,801,2005
"2015-04-24 00:00:00",313,693,1645
"2015-04-25 00:00:00",249,591,1278
"2015-04-26 00:00:00",282,629,1572
"2015-04-27 00:00:00",397,803,2116
"2015-04-28 00:00:00",401,1071,2004
"2015-04-29 00:00:00",400,699,2160
"2015-04-30 00:00:00",388,715,1936
"2015-05-01 00:00:00",309,652,1633
"2015-05-02 00:00:00",230,492,1264
"2015-05-03 00:00:00",252,562,1315
"2015-05-04 00:00:00",413,873,1989
"2015-05-05 00:00:00",358,925,2063
"2015-05-06 00:00:00",386,925,1999
"2015-05-07 00:00:00",363,943,1985
"2015-05-08 00:00:00",318,823,2403
"2015-05-09 00:00:00",249,553,1199
"2015-05-10 00:00:00",278,543,1432
"2015-05-11 00:00:00",388,740,2040
"2015-05-12 00:00:00",356,708,2017
"2015-05-13 00:00:00",267,827,1812
"2015-05-14 00:00:00",294,786,1874
"2015-05-15 00:00:00",286,638,1614
"2015-05-16 00:00:00",247,654,1147
"2015-05-17 00:00:00",271,587,1378
"2015-05-18 00:00:00",326,695,1661
"2015-05-19 00:00:00",303,723,1822
"2015-05-20 00:00:00",298,696,1734
"2015-05-21 00:00:00",344,719,1829
"2015-05-22 00:00:00",241,592,1343
"2015-05-23 00:00:00",217,505,1022
"2015-05-24 00:00:00",227,657,1174
"2015-05-25 00:00:00",251,747,1424
"2015-05-26 00:00:00",283,792,1683
"2015-05-27 00:00:00",241,708,1467
"2015-05-28 00:00:00",259,660,1619
"2015-05-29 00:00:00",246,578,1342
"2015-05-30 00:00:00",172,509,1040
"2015-05-31 00:00:00",216,611,1184
"2015-06-01 00:00:00",344,765,1681
"2015-06-02 00:00:00",245,675,1616
"2015-06-03 00:00:00",282,732,1665
"2015-06-04 00:00:00",248,738,1620
"2015-06-05 00:00:00",271,718,1431
"2015-06-06 00:00:00",185,508,1038
"2015-06-07 00:00:00",197,550,1102
"2015-06-08 00:00:00",287,675,1522
"2015-06-09 00:00:00",293,702,1551
"2015-06-10 00:00:00",296,677,1637
"2015-06-11 00:00:00",275,679,1686
"2015-06-12 00:00:00",231,635,1274
"2015-06-13 00:00:00",161,458,943
"2015-06-14 00:00:00",181,502,986
"2015-06-15 00:00:00",242,669,991
"2015-06-16 00:00:00",229,677,1144
"2015-06-17 00:00:00",234,614,836
"2015-06-18 00:00:00",214,718,660
"2015-06-19 00:00:00",199,568,540
"2015-06-20 00:00:00",137,423,429
"2015-06-21 00:00:00",140,446,443
"2015-06-22 00:00:00",219,654,594
"2015-06-23 00:00:00",220,578,743
"2015-06-24 00:00:00",173,606,686
"2015-06-25 00:00:00",194,559,871
"2015-06-26 00:00:00",165,483,892
"2015-06-27 00:00:00",112,358,724
"2015-06-28 00:00:00",221,464,1101
"2015-06-29 00:00:00",201,534,1203
"2015-06-30 00:00:00",181,569,1227
"2015-07-01 00:00:00",178,500,1132
"2015-07-02 00:00:00",212,555,1145
"2015-07-03 00:00:00",165,434,921
"2015-07-04 00:00:00",134,390,704
"2015-07-05 00:00:00",159,441,781
"2015-07-06 00:00:00",199,585,1297
"2015-07-07 00:00:00",204,629,1183
"2015-07-08 00:00:00",215,525,1191
"2015-07-09 00:00:00",225,581,1110
"2015-07-10 00:00:00",219,549,975
"2015-07-11 00:00:00",165,426,818
"2015-07-12 00:00:00",195,451,877
"2015-07-13 00:00:00",209,574,1225
"2015-07-14 00:00:00",197,531,1231
"2015-07-15 00:00:00",177,532,1161
"2015-07-16 00:00:00",175,568,1152
"2015-07-17 00:00:00",137,474,1061
"2015-07-18 00:00:00",120,411,820
"2015-07-19 00:00:00",136,465,821
"2015-07-20 00:00:00",180,591,1227
"2015-07-21 00:00:00",185,581,1222
"2015-07-22 00:00:00",167,562,1193
"2015-07-23 00:00:00",195,567,1121
"2015-07-24 00:00:00",153,547,985
"2015-07-25 00:00:00",136,407,766
"2015-07-26 00:00:00",126,498,872
"2015-07-27 00:00:00",182,584,1182
"2015-07-28 00:00:00",190,658,1272
"2015-07-29 00:00:00",212,655,1278
"2015-07-30 00:00:00",188,725,1187
"2015-07-31 00:00:00",167,548,1087
"2015-08-01 00:00:00",117,442,811
"2015-08-02 00:00:00",135,402,828
"2015-08-03 00:00:00",170,487,1072
"2015-08-04 00:00:00",468,582,1206
"2015-08-05 00:00:00",173,582,1137
"2015-08-06 00:00:00",164,535,1178
"2015-08-07 00:00:00",154,520,934
"2015-08-08 00:00:00",126,401,729
"2015-08-09 00:00:00",142,483,831
"2015-08-10 00:00:00",177,517,1094
"2015-08-11 00:00:00",149,592,1225
"2015-08-12 00:00:00",174,583,1268
"2015-08-13 00:00:00",202,520,1140
"2015-08-14 00:00:00",184,525,1060
"2015-08-15 00:00:00",109,421,834
"2015-08-16 00:00:00",179,417,905
"2015-08-17 00:00:00",169,652,1276
"2015-08-18 00:00:00",182,611,1226
"2015-08-19 00:00:00",181,578,1192
"2015-08-20 00:00:00",170,606,1239
"2015-08-21 00:00:00",183,514,1128
"2015-08-22 00:00:00",136,459,742
"2015-08-23 00:00:00",223,490,941
"2015-08-24 00:00:00",230,618,1282
"2015-08-25 00:00:00",198,661,1267
"2015-08-26 00:00:00",185,666,1486
"2015-08-27 00:00:00",167,697,1432
"2015-08-28 00:00:00",198,570,1177
"2015-08-29 00:00:00",129,417,870
"2015-08-30 00:00:00",130,466,1165
"2015-08-31 00:00:00",241,613,1611
"2015-09-01 00:00:00",274,676,1698
"2015-09-02 00:00:00",176,624,1739
"2015-09-03 00:00:00",172,539,1530
"2015-09-04 00:00:00",190,604,1423
"2015-09-05 00:00:00",131,436,973
"2015-09-06 00:00:00",203,542,1126
"2015-09-07 00:00:00",211,615,1489
"2015-09-08 00:00:00",242,688,1747
"2015-09-09 00:00:00",227,708,1789
"2015-09-10 00:00:00",208,771,1847
"2015-09-11 00:00:00",205,607,1512
"2015-09-12 00:00:00",162,455,987
"2015-09-13 00:00:00",210,563,1342
"2015-09-14 00:00:00",244,789,1883
"2015-09-15 00:00:00",256,785,1976
"2015-09-16 00:00:00",213,769,1929
"2015-09-17 00:00:00",253,753,1920
"2015-09-18 00:00:00",264,729,1566
"2015-09-19 00:00:00",154,622,1060
"2015-09-20 00:00:00",213,680,1169
"2015-09-21 00:00:00",276,763,1885
"2015-09-22 00:00:00",355,730,1887
"2015-09-23 00:00:00",420,808,2119
"2015-09-24 00:00:00",314,708,1914
"2015-09-25 00:00:00",220,665,1541
"2015-09-26 00:00:00",174,573,1134
"2015-09-27 00:00:00",200,678,1256
"2015-09-28 00:00:00",297,767,2006
"2015-09-29 00:00:00",282,754,1966
"2015-09-30 00:00:00",286,727,2170
"2015-10-01 00:00:00",280,726,2867
"2015-10-02 00:00:00",221,644,1714
"2015-10-03 00:00:00",163,619,1141
"2015-10-04 00:00:00",186,591,1253
"2015-10-05 00:00:00",267,833,1915
"2015-10-06 00:00:00",313,774,2420
"2015-10-07 00:00:00",275,763,2766
"2015-10-08 00:00:00",249,769,2245
"2015-10-09 00:00:00",245,752,2123
"2015-10-10 00:00:00",180,535,1086
"2015-10-11 00:00:00",232,600,1459
"2015-10-12 00:00:00",339,808,2034
"2015-10-13 00:00:00",301,779,2255
"2015-10-14 00:00:00",341,737,2054
"2015-10-15 00:00:00",323,718,2042
"2015-10-16 00:00:00",253,700,1762
"2015-10-17 00:00:00",182,580,1099
"2015-10-18 00:00:00",254,638,1277
"2015-10-19 00:00:00",318,766,1815
"2015-10-20 00:00:00",299,741,1812
"2015-10-21 00:00:00",312,782,1763
"2015-10-22 00:00:00",298,812,1721
"2015-10-23 00:00:00",323,702,1427
"2015-10-24 00:00:00",218,519,1015
"2015-10-25 00:00:00",234,524,1283
"2015-10-26 00:00:00",317,749,1694
"2015-10-27 00:00:00",341,770,1565
"2015-10-28 00:00:00",338,759,1497
"2015-10-29 00:00:00",298,783,1530
"2015-10-30 00:00:00",239,689,1237
"2015-10-31 00:00:00",191,501,1007
"2015-11-01 00:00:00",225,521,1074
"2015-11-02 00:00:00",336,803,1592
"2015-11-03 00:00:00",388,740,1671
"2015-11-04 00:00:00",452,749,1713
"2015-11-05 00:00:00",288,773,2104
"2015-11-06 00:00:00",259,610,1523
"2015-11-07 00:00:00",214,564,1085
"2015-11-08 00:00:00",197,583,1226
"2015-11-09 00:00:00",305,720,1634
"2015-11-10 00:00:00",357,790,1545
"2015-11-11 00:00:00",330,716,1443
"2015-11-12 00:00:00",354,719,1502
"2015-11-13 00:00:00",287,666,1405
"2015-11-14 00:00:00",205,506,993
"2015-11-15 00:00:00",266,607,2257
"2015-11-16 00:00:00",320,731,2168
"2015-11-17 00:00:00",297,740,1906
"2015-11-18 00:00:00",291,732,1869
"2015-11-19 00:00:00",306,679,1841
"2015-11-20 00:00:00",271,633,1497
"2015-11-21 00:00:00",174,489,1198
"2015-11-22 00:00:00",197,577,1352
"2015-11-23 00:00:00",283,698,1791
"2015-11-24 00:00:00",294,724,1766
"2015-11-25 00:00:00",259,732,1509
"2015-11-26 00:00:00",252,681,1438
"2015-11-27 00:00:00",184,502,1192
"2015-11-28 00:00:00",187,568,1040
"2015-11-29 00:00:00",218,649,1252
"2015-11-30 00:00:00",297,820,1716
"2015-12-01 00:00:00",290,850,1853
"2015-12-02 00:00:00",296,784,1809
"2015-12-03 00:00:00",301,759,1823
"2015-12-04 00:00:00",256,693,1467
"2015-12-05 00:00:00",238,582,1084
"2015-12-06 00:00:00",310,574,1293
"2015-12-07 00:00:00",424,757,1819
"2015-12-08 00:00:00",404,791,1938
"2015-12-09 00:00:00",402,828,1956
"2015-12-10 00:00:00",371,767,1822
"2015-12-11 00:00:00",290,680,1477
"2015-12-12 00:00:00",222,568,1082
"2015-12-13 00:00:00",294,675,1206
"2015-12-14 00:00:00",387,832,1658
"2015-12-15 00:00:00",328,749,1609
"2015-12-16 00:00:00",277,703,1571
"2015-12-17 00:00:00",291,693,1400
"2015-12-18 00:00:00",163,616,1144
"2015-12-19 00:00:00",167,509,806
"2015-12-20 00:00:00",168,481,753
"2015-12-21 00:00:00",174,591,1067
"2015-12-22 00:00:00",148,629,1054
"2015-12-23 00:00:00",154,466,927
"2015-12-24 00:00:00",127,471,721
"2015-12-25 00:00:00",107,448,536
"2015-12-26 00:00:00",134,465,702
"2015-12-27 00:00:00",153,484,767
"2015-12-28 00:00:00",190,557,902
"2015-12-29 00:00:00",166,558,965
"2015-12-30 00:00:00",153,580,939
"2015-12-31 00:00:00",122,452,848
"2016-01-01 00:00:00",115,401,605
"2016-01-02 00:00:00",127,476,760
"2016-01-03 00:00:00",131,480,888
"2016-01-04 00:00:00",275,647,1275
"2016-01-05 00:00:00",263,629,1369
"2016-01-06 00:00:00",229,650,1481
"2016-01-07 00:00:00",248,645,1653
"2016-01-08 00:00:00",224,549,1464
"2016-01-09 00:00:00",197,498,925
"2016-01-10 00:00:00",185,530,1255
"2016-01-11 00:00:00",234,653,1769
"2016-01-12 00:00:00",239,696,1598
"2016-01-13 00:00:00",317,714,1561
"2016-01-14 00:00:00",359,748,1773
"2016-01-15 00:00:00",293,618,1763
"2016-01-16 00:00:00",193,487,881
"2016-01-17 00:00:00",221,494,990
"2016-01-18 00:00:00",267,645,1443
"2016-01-19 00:00:00",455,646,1531
"2016-01-20 00:00:00",266,671,1672
"2016-01-21 00:00:00",231,686,1713
"2016-01-22 00:00:00",227,609,1437
"2016-01-23 00:00:00",174,624,987
"2016-01-24 00:00:00",181,647,1185
"2016-01-25 00:00:00",231,781,1746
"2016-01-26 00:00:00",285,758,1737
"2016-01-27 00:00:00",224,872,1891
"2016-01-28 00:00:00",284,800,1754
"2016-01-29 00:00:00",228,684,1494
"2016-01-30 00:00:00",155,608,945
"2016-01-31 00:00:00",202,568,1111
"2016-02-01 00:00:00",283,662,1705
"2016-02-02 00:00:00",238,685,1779
"2016-02-03 00:00:00",243,699,1748
"2016-02-04 00:00:00",255,665,1715
"2016-02-05 00:00:00",241,638,1483
"2016-02-06 00:00:00",194,549,1055
"2016-02-07 00:00:00",203,511,1146
"2016-02-08 00:00:00",261,689,1732
"2016-02-09 00:00:00",307,673,1742
"2016-02-10 00:00:00",332,716,1835
"2016-02-11 00:00:00",237,689,1835
"2016-02-12 00:00:00",202,600,1466
"2016-02-13 00:00:00",162,429,1007
"2016-02-14 00:00:00",171,485,1114
"2016-02-15 00:00:00",254,678,1469
"2016-02-16 00:00:00",257,728,1742
"2016-02-17 00:00:00",243,748,1825
"2016-02-18 00:00:00",297,701,1864
"2016-02-19 00:00:00",236,684,1531
"2016-02-20 00:00:00",162,463,958
"2016-02-21 00:00:00",212,555,1212
"2016-02-22 00:00:00",275,813,1940
"2016-02-23 00:00:00",285,707,1956
"2016-02-24 00:00:00",297,716,1875
"2016-02-25 00:00:00",303,719,1850
"2016-02-26 00:00:00",232,635,1715
"2016-02-27 00:00:00",155,584,1047
"2016-02-28 00:00:00",200,555,1273
"2016-02-29 00:00:00",325,736,1787
"2016-03-01 00:00:00",265,715,1797
"2016-03-02 00:00:00",274,794,1765
"2016-03-03 00:00:00",265,732,1804
"2016-03-04 00:00:00",242,590,1482
"2016-03-05 00:00:00",210,497,1004
"2016-03-06 00:00:00",212,535,1053
"2016-03-07 00:00:00",271,737,1549
"2016-03-08 00:00:00",301,716,1468
"2016-03-09 00:00:00",253,665,1606
"2016-03-10 00:00:00",457,663,1532
"2016-03-11 00:00:00",267,646,1330
"2016-03-12 00:00:00",184,517,1008
"2016-03-13 00:00:00",230,562,1028
"2016-03-14 00:00:00",296,700,1512
"2016-03-15 00:00:00",301,772,1519
"2016-03-16 00:00:00",273,658,1516
"2016-03-17 00:00:00",241,673,1482
"2016-03-18 00:00:00",251,552,1337
"2016-03-19 00:00:00",153,469,844
"2016-03-20 00:00:00",222,538,981
"2016-03-21 00:00:00",257,675,1468
"2016-03-22 00:00:00",250,660,1365
"2016-03-23 00:00:00",290,604,1318
"2016-03-24 00:00:00",284,629,1238
"2016-03-25 00:00:00",222,489,985
"2016-03-26 00:00:00",160,468,764
"2016-03-27 00:00:00",223,475,862
"2016-03-28 00:00:00",383,608,1238
"2016-03-29 00:00:00",276,727,1474
"2016-03-30 00:00:00",305,626,1449
"2016-03-31 00:00:00",336,623,1378
"2016-04-01 00:00:00",269,637,1225
"2016-04-02 00:00:00",220,474,800
"2016-04-03 00:00:00",268,500,981
"2016-04-04 00:00:00",413,714,1438
"2016-04-05 00:00:00",427,688,1489
"2016-04-06 00:00:00",398,668,1417
"2016-04-07 00:00:00",382,696,1436
"2016-04-08 00:00:00",336,622,1214
"2016-04-09 00:00:00",204,537,864
"2016-04-10 00:00:00",231,538,964
"2016-04-11 00:00:00",323,729,1486
"2016-04-12 00:00:00",334,736,1591
"2016-04-13 00:00:00",341,682,1503
"2016-04-14 00:00:00",363,639,1436
"2016-04-15 00:00:00",270,595,1197
"2016-04-16 00:00:00",217,453,851
"2016-04-17 00:00:00",259,572,1024
"2016-04-18 00:00:00",392,668,1443
"2016-04-19 00:00:00",345,710,1519
"2016-04-20 00:00:00",302,687,1428
"2016-04-21 00:00:00",341,632,1312
"2016-04-22 00:00:00",232,606,1181
"2016-04-23 00:00:00",171,424,815
"2016-04-24 00:00:00",261,468,993
"2016-04-25 00:00:00",291,700,1369
"2016-04-26 00:00:00",331,684,1438
"2016-04-27 00:00:00",318,713,1469
"2016-04-28 00:00:00",278,698,1445
"2016-04-29 00:00:00",241,637,1148
"2016-04-30 00:00:00",233,558,872
"2016-05-01 00:00:00",233,509,911
"2016-05-02 00:00:00",390,675,1384
"2016-05-03 00:00:00",325,696,1382
"2016-05-04 00:00:00",284,656,1325
"2016-05-05 00:00:00",252,617,1194
"2016-05-06 00:00:00",235,578,1127
"2016-05-07 00:00:00",200,500,816
"2016-05-08 00:00:00",268,514,893
"2016-05-09 00:00:00",310,716,1376
"2016-05-10 00:00:00",310,739,1471
"2016-05-11 00:00:00",296,611,1418
"2016-05-12 00:00:00",254,594,1286
"2016-05-13 00:00:00",246,581,1092
"2016-05-14 00:00:00",221,423,726
"2016-05-15 00:00:00",207,473,920
"2016-05-16 00:00:00",222,669,1212
"2016-05-17 00:00:00",289,723,1336
"2016-05-18 00:00:00",245,677,1341
"2016-05-19 00:00:00",302,712,1198
"2016-05-20 00:00:00",244,550,1139
"2016-05-21 00:00:00",206,549,785
"2016-05-22 00:00:00",265,488,821
"2016-05-23 00:00:00",290,667,1265
"2016-05-24 00:00:00",366,767,1321
"2016-05-25 00:00:00",230,666,1244
"2016-05-26 00:00:00",245,593,1055
"2016-05-27 00:00:00",211,520,914
"2016-05-28 00:00:00",152,431,648
"2016-05-29 00:00:00",193,492,760
"2016-05-30 00:00:00",228,516,994
"2016-05-31 00:00:00",238,591,1179
"2016-06-01 00:00:00",247,613,1130
"2016-06-02 00:00:00",220,573,1052
"2016-06-03 00:00:00",222,508,1046
"2016-06-04 00:00:00",203,390,666
"2016-06-05 00:00:00",198,404,779
"2016-06-06 00:00:00",211,537,1123
"2016-06-07 00:00:00",223,556,1108
"2016-06-08 00:00:00",211,587,1215
"2016-06-09 00:00:00",272,539,1075
"2016-06-10 00:00:00",201,472,889
"2016-06-11 00:00:00",161,401,573
"2016-06-12 00:00:00",185,449,673
"2016-06-13 00:00:00",212,571,950
"2016-06-14 00:00:00",233,612,990
"2016-06-15 00:00:00",190,542,994
"2016-06-16 00:00:00",199,544,925
"2016-06-17 00:00:00",150,504,907
"2016-06-18 00:00:00",134,375,655
"2016-06-19 00:00:00",117,384,662
"2016-06-20 00:00:00",440,554,1006
"2016-06-21 00:00:00",207,548,1011
"2016-06-22 00:00:00",168,576,940
"2016-06-23 00:00:00",419,504,958
"2016-06-24 00:00:00",175,471,842
"2016-06-25 00:00:00",138,363,677
"2016-06-26 00:00:00",156,383,718
"2016-06-27 00:00:00",182,564,953
"2016-06-28 00:00:00",224,541,960
"2016-06-29 00:00:00",185,529,1049
"2016-06-30 00:00:00",162,526,899
"2016-07-01 00:00:00",147,478,737
"2016-07-02 00:00:00",108,400,523
"2016-07-03 00:00:00",119,384,567
"2016-07-04 00:00:00",130,544,714
"2016-07-05 00:00:00",144,522,802
"2016-07-06 00:00:00",176,539,836
"2016-07-07 00:00:00",202,477,829
"2016-07-08 00:00:00",147,499,760
"2016-07-09 00:00:00",115,373,560
"2016-07-10 00:00:00",121,393,676
"2016-07-11 00:00:00",160,460,867
"2016-07-12 00:00:00",266,504,888
"2016-07-13 00:00:00",171,545,837
"2016-07-14 00:00:00",175,467,871
"2016-07-15 00:00:00",129,376,737
"2016-07-16 00:00:00",125,333,541
"2016-07-17 00:00:00",120,381,597
"2016-07-18 00:00:00",151,473,862
"2016-07-19 00:00:00",173,519,854
"2016-07-20 00:00:00",196,519,872
"2016-07-21 00:00:00",164,474,907
"2016-07-22 00:00:00",138,406,783
"2016-07-23 00:00:00",107,365,607
"2016-07-24 00:00:00",120,379,675
"2016-07-25 00:00:00",169,468,844
"2016-07-26 00:00:00",169,637,885
"2016-07-27 00:00:00",181,483,875
"2016-07-28 00:00:00",156,505,874
"2016-07-29 00:00:00",170,451,767
"2016-07-30 00:00:00",105,3883,594
"2016-07-31 00:00:00",128,370,616
"2016-08-01 00:00:00",195,535,919
"2016-08-02 00:00:00",184,507,872
"2016-08-03 00:00:00",177,475,886
"2016-08-04 00:00:00",153,566,826
"2016-08-05 00:00:00",151,451,721
"2016-08-06 00:00:00",116,407,597
"2016-08-07 00:00:00",129,396,616
"2016-08-08 00:00:00",186,553,852
"2016-08-09 00:00:00",157,477,905
"2016-08-10 00:00:00",161,491,904
"2016-08-11 00:00:00",139,508,924
"2016-08-12 00:00:00",142,395,755
"2016-08-13 00:00:00",113,387,549
"2016-08-14 00:00:00",124,420,675
"2016-08-15 00:00:00",151,461,880
"2016-08-16 00:00:00",169,517,918
"2016-08-17 00:00:00",135,503,937
"2016-08-18 00:00:00",139,506,893
"2016-08-19 00:00:00",159,436,831
"2016-08-20 00:00:00",116,387,537
"2016-08-21 00:00:00",131,439,680
"2016-08-22 00:00:00",181,535,987
"2016-08-23 00:00:00",198,627,1034
"2016-08-24 00:00:00",176,628,1109
"2016-08-25 00:00:00",215,624,1104
"2016-08-26 00:00:00",139,569,1003
"2016-08-27 00:00:00",130,412,683
"2016-08-28 00:00:00",143,523,782
"2016-08-29 00:00:00",239,585,1105
"2016-08-30 00:00:00",181,649,1204
"2016-08-31 00:00:00",197,652,1251
"2016-09-01 00:00:00",191,579,1156
"2016-09-02 00:00:00",161,542,935
"2016-09-03 00:00:00",146,416,702
"2016-09-04 00:00:00",134,443,785
"2016-09-05 00:00:00",180,604,998
"2016-09-06 00:00:00",214,646,1171
"2016-09-07 00:00:00",214,663,1326
"2016-09-08 00:00:00",296,631,1257
"2016-09-09 00:00:00",228,573,1125
"2016-09-10 00:00:00",167,377,768
"2016-09-11 00:00:00",185,492,932
"2016-09-12 00:00:00",244,617,1282
"2016-09-13 00:00:00",256,631,1271
"2016-09-14 00:00:00",277,569,1286
"2016-09-15 00:00:00",254,630,1305
"2016-09-16 00:00:00",218,554,1106
"2016-09-17 00:00:00",164,375,710
"2016-09-18 00:00:00",193,478,883
"2016-09-19 00:00:00",257,647,1300
"2016-09-20 00:00:00",234,591,1316
"2016-09-21 00:00:00",232,636,1329
"2016-09-22 00:00:00",289,629,1270
"2016-09-23 00:00:00",231,563,1148
"2016-09-24 00:00:00",175,443,816
"2016-09-25 00:00:00",199,500,941
"2016-09-26 00:00:00",269,637,1343
"2016-09-27 00:00:00",298,651,1394
"2016-09-28 00:00:00",272,583,1379
"2016-09-29 00:00:00",270,578,1220
"2016-09-30 00:00:00",252,548,1041
"2016-10-01 00:00:00",182,479,838
"2016-10-02 00:00:00",226,571,896
"2016-10-03 00:00:00",317,649,1282
"2016-10-04 00:00:00",336,632,1374
"2016-10-05 00:00:00",350,632,1249
"2016-10-06 00:00:00",371,571,1229
"2016-10-07 00:00:00",232,562,1054
"2016-10-08 00:00:00",188,445,665
"2016-10-09 00:00:00",190,567,850
"2016-10-10 00:00:00",300,611,1283
"2016-10-11 00:00:00",288,649,1174
"2016-10-12 00:00:00",290,627,1132
"2016-10-13 00:00:00",278,623,1121
"2016-10-14 00:00:00",240,592,978
"2016-10-15 00:00:00",199,463,717
"2016-10-16 00:00:00",278,555,905
"2016-10-17 00:00:00",333,788,1308
"2016-10-18 00:00:00",336,675,1387
"2016-10-19 00:00:00",325,679,1252
"2016-10-20 00:00:00",293,674,1191
"2016-10-21 00:00:00",217,596,1132
"2016-10-22 00:00:00",180,455,757
"2016-10-23 00:00:00",220,503,918
"2016-10-24 00:00:00",318,678,1245
"2016-10-25 00:00:00",343,676,1278
"2016-10-26 00:00:00",361,666,1294
"2016-10-27 00:00:00",312,698,1260
"2016-10-28 00:00:00",272,573,1037
"2016-10-29 00:00:00",191,491,681
"2016-10-30 00:00:00",224,478,883
"2016-10-31 00:00:00",381,707,1235
"2016-11-01 00:00:00",326,646,1155
"2016-11-02 00:00:00",314,683,1197
"2016-11-03 00:00:00",289,630,1159
"2016-11-04 00:00:00",290,573,1041
"2016-11-05 00:00:00",229,536,898
"2016-11-06 00:00:00",252,550,1036
"2016-11-07 00:00:00",357,746,1245
"2016-11-08 00:00:00",315,694,1250
"2016-11-09 00:00:00",268,534,1139
"2016-11-10 00:00:00",329,643,1104
"2016-11-11 00:00:00",214,535,982
"2016-11-12 00:00:00",210,514,811
"2016-11-13 00:00:00",250,603,903
"2016-11-14 00:00:00",345,811,1183
"2016-11-15 00:00:00",343,852,1224
"2016-11-16 00:00:00",325,747,1234
"2016-11-17 00:00:00",329,717,1094
"2016-11-18 00:00:00",287,619,969
"2016-11-19 00:00:00",214,548,689
"2016-11-20 00:00:00",183,540,826
"2016-11-21 00:00:00",286,704,1145
"2016-11-22 00:00:00",287,653,1058
"2016-11-23 00:00:00",286,640,949
"2016-11-24 00:00:00",260,608,838
"2016-11-25 00:00:00",236,660,805
"2016-11-26 00:00:00",168,679,691
"2016-11-27 00:00:00",217,653,776
"2016-11-28 00:00:00",317,793,1146
"2016-11-29 00:00:00",364,743,1142
"2016-11-30 00:00:00",365,759,1155
"2016-12-01 00:00:00",343,678,1054
"2016-12-02 00:00:00",299,607,895
"2016-12-03 00:00:00",192,458,679
"2016-12-04 00:00:00",302,549,852
"2016-12-05 00:00:00",394,682,1172
"2016-12-06 00:00:00",361,781,1089
"2016-12-07 00:00:00",380,722,1169
"2016-12-08 00:00:00",361,661,1125
"2016-12-09 00:00:00",297,562,936
"2016-12-10 00:00:00",235,516,741
"2016-12-11 00:00:00",228,542,849
"2016-12-12 00:00:00",333,682,1042
"2016-12-13 00:00:00",330,679,1079
"2016-12-14 00:00:00",340,667,1007
"2016-12-15 00:00:00",294,679,895
"2016-12-16 00:00:00",225,585,758
"2016-12-17 00:00:00",168,486,527
"2016-12-18 00:00:00",215,558,713
"2016-12-19 00:00:00",233,688,892
"2016-12-20 00:00:00",250,672,837
"2016-12-21 00:00:00",173,1205,781
"2016-12-22 00:00:00",194,771,681
"2016-12-23 00:00:00",134,443,561
"2016-12-24 00:00:00",116,373,411
"2016-12-25 00:00:00",133,350,422
"2016-12-26 00:00:00",116,456,508
"2016-12-27 00:00:00",137,498,542
"2016-12-28 00:00:00",165,527,598
"2016-12-29 00:00:00",181,590,651
"2016-12-30 00:00:00",156,502,567
"2016-12-31 00:00:00",132,435,466
"2017-01-01 00:00:00",85,407,451
"2017-01-02 00:00:00",248,638,735
"2017-01-03 00:00:00",314,624,794
"2017-01-04 00:00:00",253,714,831
"2017-01-05 00:00:00",254,615,906
"2017-01-06 00:00:00",217,584,851
"2017-01-07 00:00:00",174,504,622
"2017-01-08 00:00:00",239,541,672
"2017-01-09 00:00:00",251,623,953
"2017-01-10 00:00:00",292,679,927
"2017-01-11 00:00:00",257,657,956
"2017-01-12 00:00:00",261,734,986
"2017-01-13 00:00:00",213,637,873
"2017-01-14 00:00:00",176,459,662
"2017-01-15 00:00:00",210,562,753
"2017-01-16 00:00:00",242,658,957
"2017-01-17 00:00:00",311,739,1015
"2017-01-18 00:00:00",246,736,980
"2017-01-19 00:00:00",243,742,967
"2017-01-20 00:00:00",183,582,840
"2017-01-21 00:00:00",163,463,704
"2017-01-22 00:00:00",178,539,774
"2017-01-23 00:00:00",285,714,1012
